gene_id	in_deseq2_dataset	padj_available	deseq2_status	regulation	significant_padj_lt_0.05	significant_raw_abs_lfc_gt_1	significant_shrunk_abs_lfc_gt_1	raw_baseMean	raw_log2FoldChange	raw_lfcSE	raw_stat	raw_pvalue	raw_padj	shrunk_log2FoldChange	shrunk_lfcSE	mapped_transcript_count	transcript_ids	protein_coding_transcript_count	protein_coding_transcript_ids	has_predicted_protein	predicted_protein_count	protein_ids	eggnog_annotated_protein_count	eggnog_annotated	signalp_raw_positive_protein_count	signalp_raw_positive	signalp_confident_positive_protein_count	signalp_confident_positive	signalp_ambiguous_protein_count	dbcan_any_hit_protein_count	dbcan_any_hit	dbcan_high_confidence_protein_count	dbcan_high_confidence	dbcan_max_n_tools	eggnog_seed_ortholog	eggnog_evalue	eggnog_score	eggnog_eggnog_ogs	eggnog_max_annot_lvl	eggnog_cog_category	eggnog_description	eggnog_preferred_name	eggnog_gos	eggnog_ec	eggnog_kegg_ko	eggnog_kegg_pathway	eggnog_kegg_module	eggnog_kegg_reaction	eggnog_kegg_rclass	eggnog_brite	eggnog_kegg_tc	eggnog_cazy	eggnog_bigg_reaction	eggnog_pfams	dbcan_ec	dbcan_hmm	dbcan_sub	dbcan_diamond	dbcan_recommended	dbcan_substrate
TRINITY_DN11384_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	21.0205611815294	2.0219824318006	0.527709192897847	3.83162252811468	0.000127300948459822	0.000749318859475735	1.70780627224967	0.575200381011456	1	TRINITY_DN11384_c0_g1_i1	1	TRINITY_DN11384_c0_g1_i1	TRUE	1	TRINITY_DN11384_c0_g1_i1|m.68813	1	TRUE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0	5507.FOXG_08911P0	5.81e-214	602.0	KOG0254@1|root,KOG0254@2759|Eukaryota,38BKC@33154|Opisthokonta,3NUJH@4751|Fungi,3QJND@4890|Ascomycota,211Q5@147550|Sordariomycetes,3TK40@5125|Hypocreales,1FMFW@110618|Nectriaceae	4751|Fungi	P	Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family													Sugar_tr						
TRINITY_DN11664_c0_g1	TRUE	TRUE	significant	downregulated	TRUE	TRUE	TRUE	34.5147455569505	-1.45864592781144	0.412437774368131	-3.53664484308243	0.000405244220123992	0.00210543232991535	-1.17572861256655	0.4709518588167	1	TRINITY_DN11664_c0_g1_i1	0		FALSE	0		0	FALSE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0																										
TRINITY_DN11743_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	112.643290263035	2.29538554793159	0.274208509787181	8.37094935424538	5.71558725743456e-17	1.75564113709594e-15	2.23023453448269	0.276081410920942	1	TRINITY_DN11743_c0_g1_i1	0		FALSE	0		0	FALSE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0																										
TRINITY_DN12305_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	589.313936574573	1.1190623264193	0.117476727452524	9.52582141745092	1.63741791539672e-21	6.82257464748635e-20	1.09547807438905	0.118293492447876	1	TRINITY_DN12305_c0_g1_i1	1	TRINITY_DN12305_c0_g1_i1	TRUE	1	TRINITY_DN12305_c0_g1_i1|m.62546	1	TRUE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0	101028.EKJ73820	9.86e-120	350.0	2CC42@1|root,2SR3C@2759|Eukaryota,3AAZF@33154|Opisthokonta,3P7FS@4751|Fungi,3QZHZ@4890|Ascomycota,21H5F@147550|Sordariomycetes,3TNU1@5125|Hypocreales,1FUPV@110618|Nectriaceae	4751|Fungi																					
TRINITY_DN12440_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	69.9082067908462	1.71325815421853	0.306500206926693	5.58974550587595	2.27402645995516e-08	2.67532524700607e-07	1.60025730985406	0.3160433116596	1	TRINITY_DN12440_c0_g1_i1	1	TRINITY_DN12440_c0_g1_i1	TRUE	1	TRINITY_DN12440_c0_g1_i1|m.65216	1	TRUE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0	310453.XP_007589460.1	1.38e-97	292.0	COG1028@1|root,KOG1611@2759|Eukaryota,3A1BK@33154|Opisthokonta,3P015@4751|Fungi,3QRGN@4890|Ascomycota,203HG@147541|Dothideomycetes	4751|Fungi	Q	Enoyl-(Acyl carrier protein) reductase													adh_short						
TRINITY_DN12445_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	24.0802693495202	2.07648305516437	0.52842377788918	3.92957914092927	8.50946669203179e-05	0.000524197126819207	1.77992440022452	0.565767773414587	1	TRINITY_DN12445_c0_g1_i1	1	TRINITY_DN12445_c0_g1_i1	TRUE	1	TRINITY_DN12445_c0_g1_i1|m.65208	0	FALSE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0																										
TRINITY_DN12768_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	56.1222980596034	1.7214628214689	0.317850192133494	5.41595652314693	6.09619142234305e-08	6.62629502428593e-07	1.60011818533337	0.327920475973571	1	TRINITY_DN12768_c0_g1_i1	1	TRINITY_DN12768_c0_g1_i1	TRUE	1	TRINITY_DN12768_c0_g1_i1|m.19770	1	TRUE	1	TRUE	1	TRUE	0	1	TRUE	1	TRUE	2	5518.FGSG_01828P0	3.34e-198	552.0	2C4IK@1|root,2SHCN@2759|Eukaryota,39W5G@33154|Opisthokonta,3P1NU@4751|Fungi,3QSQE@4890|Ascomycota,218FX@147550|Sordariomycetes,3TSQ6@5125|Hypocreales,1FR7W@110618|Nectriaceae	4751|Fungi	O	Glycosyl hydrolase catalytic core													Glyco_hydro_cc		GH128(43-275)		GH128	GH128	
TRINITY_DN12913_c0_g1	TRUE	TRUE	significant	downregulated	TRUE	TRUE	TRUE	57.5698692645145	-1.33791487484525	0.34815719365682	-3.84284713692873	0.000121615221589263	0.000720090127831164	-1.12980641030667	0.384556938556733	1	TRINITY_DN12913_c0_g1_i1	1	TRINITY_DN12913_c0_g1_i1	TRUE	1	TRINITY_DN12913_c0_g1_i1|m.62198	1	TRUE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0	101028.EKJ76365	0.0	955.0	COG0654@1|root,KOG2614@2759|Eukaryota,39VWK@33154|Opisthokonta,3NXRU@4751|Fungi,3QRWT@4890|Ascomycota,212C8@147550|Sordariomycetes,3TKNB@5125|Hypocreales,1FU57@110618|Nectriaceae	4751|Fungi	C	FAD binding domain		GO:0000166,GO:0003674,GO:0003824,GO:0004497,GO:0004502,GO:0005488,GO:0006082,GO:0006139,GO:0006520,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009117,GO:0009987,GO:0016053,GO:0016174,GO:0016491,GO:0016651,GO:0016705,GO:0016709,GO:0018958,GO:0019362,GO:0019438,GO:0019637,GO:0019674,GO:0019748,GO:0019752,GO:0032787,GO:0034641,GO:0036094,GO:0042180,GO:0042181,GO:0042537,GO:0043167,GO:0043168,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044550,GO:0046189,GO:0046394,GO:0046483,GO:0046496,GO:0048037,GO:0050660,GO:0050662,GO:0050664,GO:0051186,GO:0055086,GO:0055114,GO:0070189,GO:0071704,GO:0072330,GO:0072524,GO:0097159,GO:1900813,GO:1900815,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901576,GO:1901605,GO:1901615,GO:1901617											FAD_binding_2,FAD_binding_3						
TRINITY_DN13015_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	119.860098584779	2.05443460017475	0.258833772538841	7.93727410462427	2.06672979754741e-15	5.65366813918746e-14	1.98873690580021	0.262852521481933	1	TRINITY_DN13015_c0_g1_i1	1	TRINITY_DN13015_c0_g1_i1	TRUE	1	TRINITY_DN13015_c0_g1_i1|m.66825	1	TRUE	0	FALSE	0	FALSE	0	1	TRUE	0	FALSE	1	5465.ENH86405	8.32e-303	840.0	COG2272@1|root,KOG4389@2759|Eukaryota,38BW2@33154|Opisthokonta,3NXKD@4751|Fungi,3QN3A@4890|Ascomycota,2129Q@147550|Sordariomycetes,1EUFN@1028384|Glomerellales	4751|Fungi	G	Belongs to the type-B carboxylesterase lipase family													COesterase				GT2		
TRINITY_DN13119_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	28.8033690071329	1.99114063338918	0.492903830435657	4.03961282189529	5.35395094571219e-05	0.000348161549937932	1.72679201214435	0.522886341931053	1	TRINITY_DN13119_c0_g1_i1	1	TRINITY_DN13119_c0_g1_i1	TRUE	1	TRINITY_DN13119_c0_g1_i1|m.20531	1	TRUE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0	117187.FVEG_04357T0	1.54e-94	280.0	2C64R@1|root,2S685@2759|Eukaryota,3A6MZ@33154|Opisthokonta,3P5I9@4751|Fungi,3QY39@4890|Ascomycota,21B89@147550|Sordariomycetes,3TQ09@5125|Hypocreales,1FXED@110618|Nectriaceae	4751|Fungi																					
TRINITY_DN13124_c0_g1	TRUE	TRUE	significant	downregulated	TRUE	TRUE	TRUE	27.6994655958355	-1.61129116649708	0.428852644629002	-3.75721401436385	0.000171815548365818	0.000979936587637745	-1.34525552071747	0.475563944094978	1	TRINITY_DN13124_c0_g1_i1	0		FALSE	0		0	FALSE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0																										
TRINITY_DN14351_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	407.701487043598	1.23786757047851	0.123737130352627	10.0040106550946	1.46347132439675e-23	7.08131285998429e-22	1.2140018336365	0.12463530695631	1	TRINITY_DN14351_c0_g1_i1	1	TRINITY_DN14351_c0_g1_i1	TRUE	1	TRINITY_DN14351_c0_g1_i1|m.47984	1	TRUE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0	5059.CADAFLAP00010194	2.56e-64	211.0	2CP9R@1|root,2R0ZZ@2759|Eukaryota,38DI6@33154|Opisthokonta,3P0EF@4751|Fungi,3QV6K@4890|Ascomycota,20MW6@147545|Eurotiomycetes,3SBNJ@5042|Eurotiales	4751|Fungi	S	Isoflavone reductase family protein CipA													NAD_binding_10,NmrA						
TRINITY_DN14440_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	696.758273831736	2.19055983007455	0.114887562966725	19.0669883972471	4.74877854467535e-81	1.52639310364565e-78	2.17867736936095	0.115142857437729	1	TRINITY_DN14440_c0_g1_i1	1	TRINITY_DN14440_c0_g1_i1	TRUE	1	TRINITY_DN14440_c0_g1_i1|m.47994	1	TRUE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0	80884.CCF40248	3.63e-125	369.0	COG0177@1|root,2QRUG@2759|Eukaryota,3989A@33154|Opisthokonta,3NZZC@4751|Fungi,3QR8Q@4890|Ascomycota,217UY@147550|Sordariomycetes,1F2BB@1028384|Glomerellales	4751|Fungi	L	Base excision DNA repair protein			4.2.99.18	ko:K10773	ko03410,map03410				ko00000,ko00001,ko01000,ko03400				HhH-GPD						
TRINITY_DN14568_c0_g1	TRUE	TRUE	significant	downregulated	TRUE	TRUE	TRUE	822.193304636002	-1.26854616590412	0.0881784772313429	-14.3861201251638	6.32457734327122e-47	9.64766035414254e-45	-1.25652254552065	0.0885459554448574	1	TRINITY_DN14568_c0_g1_i1	1	TRINITY_DN14568_c0_g1_i1	TRUE	1	TRINITY_DN14568_c0_g1_i1|m.66898	1	TRUE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0	655981.L8G132	1.07e-41	163.0	COG0465@1|root,KOG0743@2759|Eukaryota,39U06@33154|Opisthokonta,3NX6C@4751|Fungi,3QMIC@4890|Ascomycota,20ZCV@147548|Leotiomycetes	4751|Fungi	O	BCS1 N terminal				ko:K08900					ko00000,ko03029				AAA,BCS1_N						
TRINITY_DN14626_c0_g1	TRUE	TRUE	significant	downregulated	TRUE	TRUE	TRUE	44.4848241961111	-1.35265468567104	0.361978920825027	-3.73683274868066	0.000186352788355134	0.0010528406121759	-1.13506664533485	0.395789869730982	2	TRINITY_DN14626_c0_g1_i1; TRINITY_DN14626_c0_g1_i2	2	TRINITY_DN14626_c0_g1_i1; TRINITY_DN14626_c0_g1_i2	TRUE	2	TRINITY_DN14626_c0_g1_i1|m.66947; TRINITY_DN14626_c0_g1_i2|m.66948	2	TRUE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0	101028.EKJ72351	1.36e-159; 1.73e-207	455.0; 580.0	291KZ@1|root,2S2VF@2759|Eukaryota,39WV8@33154|Opisthokonta,3NZB8@4751|Fungi,3QQXJ@4890|Ascomycota,212A8@147550|Sordariomycetes,3TD25@5125|Hypocreales,1FW4J@110618|Nectriaceae	4751|Fungi	S	integral membrane protein																			
TRINITY_DN14712_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	1477.5701341802	3.29315413671494	0.0839578718599675	39.2238876922412	0	0	3.28882571440251	0.0840131212240215	1	TRINITY_DN14712_c0_g1_i1	1	TRINITY_DN14712_c0_g1_i1	TRUE	1	TRINITY_DN14712_c0_g1_i1|m.52473	1	TRUE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0	5518.FGSG_08456P0	1.43e-124	357.0	COG2202@1|root,2QQR1@2759|Eukaryota,3AJZ7@33154|Opisthokonta,3PD4D@4751|Fungi,3QVWX@4890|Ascomycota,21A53@147550|Sordariomycetes,3TII0@5125|Hypocreales,1FN6W@110618|Nectriaceae	4751|Fungi	T	vivid PAS protein VVD													PAS_9						
TRINITY_DN14765_c0_g1	TRUE	TRUE	significant	downregulated	TRUE	TRUE	TRUE	399.217096510451	-1.42794703993568	0.463004684038806	-3.08408767591647	0.00204177414100459	0.0085809616713595	-1.03398441130269	0.573454212397674	1	TRINITY_DN14765_c0_g1_i1	0		FALSE	0		0	FALSE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0																										
TRINITY_DN14980_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	96.1321312945982	2.19163823741233	0.348810186201873	6.28318301502791	3.31710173464723e-10	5.18297146038629e-09	2.07518102044292	0.361475130596698	1	TRINITY_DN14980_c0_g1_i1	0		FALSE	0		0	FALSE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0																										
TRINITY_DN14986_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	56.4267591107793	1.26849225878597	0.359327504776044	3.53018414100132	0.000415270532829212	0.00214671728630839	1.03359425024961	0.402545542313996	1	TRINITY_DN14986_c0_g1_i1	0		FALSE	0		0	FALSE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0																										
TRINITY_DN15127_c0_g1	TRUE	TRUE	significant	downregulated	TRUE	TRUE	TRUE	28.3681540389652	-1.71469902929622	0.427353913874567	-4.01236299382413	6.01139685520561e-05	0.000384524319096308	-1.47366528858329	0.463863997712191	2	TRINITY_DN15127_c0_g1_i1; TRINITY_DN15127_c0_g1_i2	2	TRINITY_DN15127_c0_g1_i1; TRINITY_DN15127_c0_g1_i2	TRUE	2	TRINITY_DN15127_c0_g1_i1|m.23258; TRINITY_DN15127_c0_g1_i2|m.23260	2	TRUE	0	FALSE	0	FALSE	0	2	TRUE	0	FALSE	1	5507.FOXG_10664P0	0.0; 4.1e-272	748.0; 945.0	COG2141@1|root,2QSR6@2759|Eukaryota,38D4H@33154|Opisthokonta,3NWAI@4751|Fungi,3QM3E@4890|Ascomycota,214HE@147550|Sordariomycetes,3THU3@5125|Hypocreales,1FW0H@110618|Nectriaceae	4751|Fungi	E	Luciferase-like monooxygenase			1.14.14.5	ko:K04091	ko00920,map00920		R07210,R10206	RC01779,RC02556	ko00000,ko00001,ko01000				Bac_luciferase				PL9_3+PL9_3		
TRINITY_DN15872_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	1832.09923124013	1.51925201642577	0.0710353215228355	21.3872758489223	1.75513958266913e-101	1.03958694544963e-98	1.51284448732063	0.071215465891757	1	TRINITY_DN15872_c0_g1_i1	1	TRINITY_DN15872_c0_g1_i1	TRUE	1	TRINITY_DN15872_c0_g1_i1|m.59482	1	TRUE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0	5127.CCT65345	0.0	1369.0	COG0642@1|root,KOG0519@2759|Eukaryota,39U5R@33154|Opisthokonta,3NZC8@4751|Fungi,3QT0D@4890|Ascomycota,2172F@147550|Sordariomycetes,3TG7C@5125|Hypocreales,1FSGD@110618|Nectriaceae	4751|Fungi	T	His Kinase A (phosphoacceptor) domain													HATPase_c,HisKA,Response_reg						
TRINITY_DN16034_c0_g1	TRUE	TRUE	significant	downregulated	TRUE	TRUE	TRUE	284.217754665181	-1.08444024070031	0.154307294667512	-7.02779634000428	2.09820847383509e-12	4.27237019559182e-11	-1.0410185375629	0.157487381915518	1	TRINITY_DN16034_c0_g1_i1	1	TRINITY_DN16034_c0_g1_i1	TRUE	1	TRINITY_DN16034_c0_g1_i1|m.17061	1	TRUE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0	5127.CCT74272	0.0	1008.0	2CGHJ@1|root,2SIBV@2759|Eukaryota,39W9I@33154|Opisthokonta,3P0RQ@4751|Fungi,3R17U@4890|Ascomycota,2127I@147550|Sordariomycetes,3THM8@5125|Hypocreales,1FQHU@110618|Nectriaceae	4751|Fungi																					
TRINITY_DN16102_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	227.184543087473	1.11966098933533	0.165490296263973	6.76571989181384	1.32647961051687e-11	2.48714926971913e-10	1.07195055401259	0.168490367071039	1	TRINITY_DN16102_c0_g1_i1	1	TRINITY_DN16102_c0_g1_i1	TRUE	1	TRINITY_DN16102_c0_g1_i1|m.53052	1	TRUE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0	5127.CCT72224	0.0	1165.0	COG0666@1|root,KOG4177@2759|Eukaryota,39SUK@33154|Opisthokonta,3P169@4751|Fungi,3QUPC@4890|Ascomycota,219F3@147550|Sordariomycetes,3TVW0@5125|Hypocreales,1FREK@110618|Nectriaceae	4751|Fungi	M	Ankyrin repeats (many copies)													Ank,Ank_2,Ank_3,Ank_4,NACHT						
TRINITY_DN16147_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	273.85010857496	1.81500164143561	0.153504125291266	11.8237971650061	2.940849146707e-32	2.28169330347957e-30	1.78938883090748	0.154610337190678	1	TRINITY_DN16147_c0_g1_i1	1	TRINITY_DN16147_c0_g1_i1	TRUE	1	TRINITY_DN16147_c0_g1_i1|m.53058	1	TRUE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0	5518.FGSG_11303P0	0.0	910.0	COG2124@1|root,KOG0157@2759|Eukaryota,38CHP@33154|Opisthokonta,3NZQF@4751|Fungi,3QQD4@4890|Ascomycota,217PK@147550|Sordariomycetes,3TSX7@5125|Hypocreales,1FMWV@110618|Nectriaceae	4751|Fungi	IQ	Cytochrome P450													p450						
TRINITY_DN16180_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	192.85050715787	1.60886302675053	0.180795448568856	8.8988027048579	5.64523409299013e-19	2.04044605770728e-17	1.56881608816384	0.182119966553417	1	TRINITY_DN16180_c0_g1_i1	1	TRINITY_DN16180_c0_g1_i1	TRUE	1	TRINITY_DN16180_c0_g1_i1|m.77670	1	TRUE	1	TRUE	1	TRUE	0	0	FALSE	0	FALSE	0	5507.FOXG_11745P0	8.05e-116	333.0	2E1C8@1|root,2S8PP@2759|Eukaryota,3A7JI@33154|Opisthokonta,3P3QQ@4751|Fungi,3QUVU@4890|Ascomycota,219TA@147550|Sordariomycetes,3TIH0@5125|Hypocreales,1FNJ9@110618|Nectriaceae	4751|Fungi	S	Prokaryotic phospholipase A2													Phospholip_A2_3						
TRINITY_DN16307_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	515.608491345413	1.31561246103122	0.109144786450262	12.0538277990103	1.85147787567715e-33	1.5287432001004e-31	1.29813685395441	0.109616058579819	1	TRINITY_DN16307_c0_g1_i1	1	TRINITY_DN16307_c0_g1_i1	TRUE	1	TRINITY_DN16307_c0_g1_i1|m.67435	1	TRUE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0	117187.FVEG_10671T0	7.65e-154	457.0	2D1B4@1|root,2SHFU@2759|Eukaryota,3A2U2@33154|Opisthokonta,3P31D@4751|Fungi,3QVTU@4890|Ascomycota,219ET@147550|Sordariomycetes,3TMRD@5125|Hypocreales,1FKKW@110618|Nectriaceae	4751|Fungi	S	Reticulon													Reticulon						
TRINITY_DN16328_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	2011.47936253275	2.28351227728983	0.0730944583407356	31.2405663729671	2.99871971098134e-214	4.49807956647201e-211	2.27894775337451	0.073160754308619	1	TRINITY_DN16328_c0_g1_i1	1	TRINITY_DN16328_c0_g1_i1	TRUE	1	TRINITY_DN16328_c0_g1_i1|m.67451	1	TRUE	0	FALSE	0	FALSE	0	1	TRUE	0	FALSE	1	101028.EKJ71474	7.51e-308	843.0	2EEMJ@1|root,2SK0K@2759|Eukaryota,3AFEY@33154|Opisthokonta,3PCQH@4751|Fungi,3QR17@4890|Ascomycota,2168Z@147550|Sordariomycetes,3THNK@5125|Hypocreales,1FQT9@110618|Nectriaceae	4751|Fungi	S	neutral amino acid permease													Aa_trans				CE4		
TRINITY_DN16336_c0_g1	TRUE	TRUE	significant	downregulated	TRUE	TRUE	TRUE	49.8403423951075	-1.54975279952031	0.328768710399718	-4.71380867612407	2.43128960594223e-06	2.0336065477212e-05	-1.39957161387101	0.346708133013186	1	TRINITY_DN16336_c0_g1_i2	1	TRINITY_DN16336_c0_g1_i2	TRUE	1	TRINITY_DN16336_c0_g1_i2|m.67455	1	TRUE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0	5127.CCT70814	1.41e-131	387.0	2D21U@1|root,2SK46@2759|Eukaryota,39TIZ@33154|Opisthokonta,3P0I3@4751|Fungi,3QNVT@4890|Ascomycota,218RM@147550|Sordariomycetes	4751|Fungi	S	integral membrane protein																			
TRINITY_DN16347_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	272.97221495109	1.64327018799473	0.154790090286336	10.6161200949941	2.50768565329906e-26	1.39315869627726e-24	1.61450307567152	0.156169094469619	1	TRINITY_DN16347_c0_g1_i1	1	TRINITY_DN16347_c0_g1_i1	TRUE	1	TRINITY_DN16347_c0_g1_i1|m.67445	1	TRUE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0	5518.FGSG_07895P0	3.96e-80	240.0	2EG3E@1|root,2SM4W@2759|Eukaryota,3A3UN@33154|Opisthokonta,3P3WZ@4751|Fungi,3QWCZ@4890|Ascomycota,21AAB@147550|Sordariomycetes,3TN41@5125|Hypocreales,1FUNB@110618|Nectriaceae	4751|Fungi																					
TRINITY_DN16564_c0_g1	TRUE	TRUE	significant	downregulated	TRUE	TRUE	TRUE	98.5860326796199	-1.36475921877945	0.252145767654792	-5.4125803160334	6.21229753103193e-08	6.74435196372585e-07	-1.26706460724049	0.262892541780884	1	TRINITY_DN16564_c0_g1_i1	0		FALSE	0		0	FALSE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0																										
TRINITY_DN16565_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	563.355862453782	1.68302976590996	0.117647955618872	14.3056439617383	2.01761505225994e-46	2.92879604360315e-44	1.66688364382133	0.118517401466125	1	TRINITY_DN16565_c0_g1_i1	1	TRINITY_DN16565_c0_g1_i1	TRUE	1	TRINITY_DN16565_c0_g1_i1|m.35254	1	TRUE	0	FALSE	0	FALSE	0	1	TRUE	0	FALSE	1	5127.CCT67765	2.57e-209	584.0	COG1028@1|root,KOG1201@2759|Eukaryota,39R63@33154|Opisthokonta,3NZ3S@4751|Fungi,3QJTS@4890|Ascomycota,211MN@147550|Sordariomycetes,3TK6N@5125|Hypocreales,1FNVF@110618|Nectriaceae	4751|Fungi	Q	Belongs to the short-chain dehydrogenases reductases (SDR) family													adh_short				CBM24+CBM24+GH71		
TRINITY_DN16672_c0_g1	TRUE	TRUE	significant	downregulated	TRUE	TRUE	TRUE	21.375191062326	-2.19968418872539	0.586522434760503	-3.75038371656423	0.00017656417139089	0.00100320551926642	-1.83375305165247	0.6491829440045	1	TRINITY_DN16672_c0_g1_i1	1	TRINITY_DN16672_c0_g1_i1	TRUE	1	TRINITY_DN16672_c0_g1_i1|m.55842	1	TRUE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0	101028.EKJ79009	2.21e-71	231.0	KOG1721@1|root,KOG1721@2759|Eukaryota,3ABYU@33154|Opisthokonta,3P8HD@4751|Fungi,3QZ8B@4890|Ascomycota,214BN@147550|Sordariomycetes,3TDYQ@5125|Hypocreales,1FRG0@110618|Nectriaceae	4751|Fungi	S	zinc finger				ko:K09465					ko00000,ko03000				zf-C2H2						
TRINITY_DN16759_c0_g1	TRUE	TRUE	significant	downregulated	TRUE	TRUE	TRUE	129.653523183328	-1.37508320168605	0.227114096101302	-6.05459205435099	1.40773954990009e-09	1.98273176042266e-08	-1.29723109212958	0.235235255766371	1	TRINITY_DN16759_c0_g1_i1	1	TRINITY_DN16759_c0_g1_i1	TRUE	1	TRINITY_DN16759_c0_g1_i1|m.23445	1	TRUE	1	TRUE	1	TRUE	0	0	FALSE	0	FALSE	0	117187.FVEG_12989T0	4.71e-60	199.0	2EM36@1|root,2SQUS@2759|Eukaryota,3A8SN@33154|Opisthokonta,3P7FH@4751|Fungi,3QZ6J@4890|Ascomycota,21BRW@147550|Sordariomycetes,3TIZI@5125|Hypocreales,1FY6K@110618|Nectriaceae	4751|Fungi																					
TRINITY_DN16892_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	34.2602043628491	1.40352840694098	0.432796294042557	3.24293074192305	0.00118306966036654	0.00536134287175171	1.07331480384915	0.508576920695069	1	TRINITY_DN16892_c0_g1_i1	1	TRINITY_DN16892_c0_g1_i1	TRUE	1	TRINITY_DN16892_c0_g1_i1|m.64798	1	TRUE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0	101028.EKJ79470	1.03e-60	193.0	2BYKQ@1|root,2SINP@2759|Eukaryota,39ZY5@33154|Opisthokonta,3P2GC@4751|Fungi,3QTYY@4890|Ascomycota,217CI@147550|Sordariomycetes,3TREZ@5125|Hypocreales,1FSX1@110618|Nectriaceae	4751|Fungi	S	Cupin													Cupin_1						
TRINITY_DN16956_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	194.535722160174	2.0327053169443	0.196508574815459	10.3441049269896	4.4505557553095e-25	2.28885724558774e-23	1.99537572519435	0.197842125252808	1	TRINITY_DN16956_c0_g1_i1	0		FALSE	0		0	FALSE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0																										
TRINITY_DN17091_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	131.780682743184	2.30751640601121	0.22737596048717	10.1484624894698	3.36624801381771e-24	1.67382497924637e-22	2.26284234082252	0.228693787063846	2	TRINITY_DN17091_c0_g1_i1; TRINITY_DN17091_c0_g1_i2	0		FALSE	0		0	FALSE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0																										
